FECHA,ASIGNACION_CONTRATO,UBICACION,CUENCA,CATEGORIA,PETROLEO_CRUDO_EQUIVALENTE_MMBPCE,PETROLEO_MMB,GAS_MMMPC,CONDENSADO_MMB,LIQUIDOS_PLANTA_MMB,GAS_SECO_MMMPC
01/01/2016,A-0324,Aguas someras,Cuencas del Sureste,2P,37.119787,27.08822,56.902991,0.801426,3.231745,31.197236
01/01/2016,A-0324,Aguas someras,Cuencas del Sureste,3P,37.119787,27.08822,56.902991,0.801426,3.231745,31.197236
01/01/2016,A-0327,Aguas someras,Cuencas del Sureste,1P,60.34747,58.954086,6.555694,0.09191,0.422759,4.570138
01/01/2016,A-0327,Aguas someras,Cuencas del Sureste,2P,136.142088,132.998656,14.78945,0.207346,0.953731,10.310094
01/01/2016,A-0327,Aguas someras,Cuencas del Sureste,3P,158.050538,154.401254,17.169419,0.240713,1.107209,11.96923
01/01/2016,A-0329,Terrestre,Cuencas del Sureste,1P,19.282126,9.124548,42.529388,0.10975,3.816622,32.408064
01/01/2016,A-0329,Terrestre,Cuencas del Sureste,2P,29.451458,12.819026,69.639351,0.179709,6.249492,53.066283
01/01/2016,A-0329,Terrestre,Cuencas del Sureste,3P,148.23181,57.126309,381.455227,0.984374,34.232104,290.674895
01/01/2016,A-0330,Terrestre,Tampico-Misantla,1P,0.502676,0.502676,0.282119,0,0,0
01/01/2016,A-0330,Terrestre,Tampico-Misantla,2P,1.578851,1.578851,0.956278,0,0,0
01/01/2016,A-0330,Terrestre,Tampico-Misantla,3P,2.044785,2.044785,1.471551,0,0,0
01/01/2016,A-0331,Terrestre,Cuencas del Sureste,1P,2.210415,0,11.496216,0,0,11.496216
01/01/2016,A-0331,Terrestre,Cuencas del Sureste,2P,2.210415,0,11.496216,0,0,11.496216
01/01/2016,A-0331,Terrestre,Cuencas del Sureste,3P,2.210415,0,11.496216,0,0,11.496216
01/01/2016,A-0332,Terrestre,Cuencas del Sureste,1P,54.341736,31.998661,93.719384,0.092958,8.440991,71.820302
01/01/2016,A-0332,Terrestre,Cuencas del Sureste,2P,83.764389,48.37363,148.448689,0.147242,13.370276,113.761201
01/01/2016,A-0332,Terrestre,Cuencas del Sureste,3P,115.337274,66.645878,204.239018,0.202579,18.395124,156.515198
01/01/2016,A-0333,Terrestre,Burgos,1P,0.061986,0,0.294402,8.00E-06,0.007873,0.281393
01/01/2016,A-0333,Terrestre,Burgos,2P,0.077628,0,0.443524,0.000242,0.00983,0.351347
01/01/2016,A-0333,Terrestre,Burgos,3P,0.077628,0,0.443524,0.000242,0.00983,0.351347
01/01/2016,A-0335,Terrestre,Burgos,1P,0.551302,0,3.043717,0,0.070032,2.503051
01/01/2016,A-0335,Terrestre,Burgos,2P,0.621075,0,3.428932,0,0.078895,2.819839
01/01/2016,A-0335,Terrestre,Burgos,3P,0.835667,0,4.613685,0,0.106155,3.79414
01/01/2016,A-0336,Terrestre,Tampico-Misantla,1P,0.035307,0.035307,0.007774,0,0,0
01/01/2016,A-0336,Terrestre,Tampico-Misantla,2P,0.035307,0.035307,0.007774,0,0,0
01/01/2016,A-0336,Terrestre,Tampico-Misantla,3P,0.035307,0.035307,0.007774,0,0,0
01/01/2016,A-0338,Terrestre,Cuencas del Sureste,1P,14.040121,14.040121,3.489923,0,0,0
01/01/2016,A-0338,Terrestre,Cuencas del Sureste,2P,14.040121,14.040121,3.489923,0,0,0
01/01/2016,A-0338,Terrestre,Cuencas del Sureste,3P,14.040121,14.040121,3.489923,0,0,0
01/01/2016,A-0339,Terrestre,Cuencas del Sureste,1P,1.60744,0.976282,2.371026,0,0.245615,2.005186
01/01/2016,A-0339,Terrestre,Cuencas del Sureste,2P,1.60744,0.976282,2.371026,0,0.245615,2.005186
01/01/2016,A-0339,Terrestre,Cuencas del Sureste,3P,17.007029,9.316141,28.891779,0,2.992903,24.433893
01/01/2016,A-0340,Terrestre,Cuencas del Sureste,1P,48.920316,21.326547,115.654205,0.115311,10.424458,88.696664
01/01/2016,A-0340,Terrestre,Cuencas del Sureste,2P,59.755179,25.37036,144.117644,0.14369,12.990002,110.525633
01/01/2016,A-0340,Terrestre,Cuencas del Sureste,3P,59.755179,25.37036,144.117644,0.14369,12.990002,110.525633
01/01/2016,A-0342,Terrestre,Cuencas del Sureste,1P,4.465107,3.687446,3.251617,0,0.29522,2.50914
01/01/2016,A-0342,Terrestre,Cuencas del Sureste,2P,7.987733,6.619903,5.71928,0,0.519264,4.413334
01/01/2016,A-0342,Terrestre,Cuencas del Sureste,3P,10.166682,8.433798,7.245673,0,0.657848,5.591189
01/01/2016,A-0345,Terrestre,Burgos,1P,7.258655,0,33.348557,0.257302,0.889382,31.787936
01/01/2016,A-0345,Terrestre,Burgos,2P,7.652631,0,35.158607,0.271267,0.937655,33.513281
01/01/2016,A-0345,Terrestre,Burgos,3P,8.108009,0,37.250758,0.287409,0.993451,35.507526
01/01/2016,A-0346,Terrestre,Burgos,1P,1.189574,0,9.721121,0.033871,0.146809,5.247189
01/01/2016,A-0346,Terrestre,Burgos,2P,1.418257,0,11.591504,0.040394,0.17503,6.255849
01/01/2016,A-0346,Terrestre,Burgos,3P,1.481421,0,12.108117,0.042196,0.182825,6.534448
01/01/2016,A-0347,Terrestre,Tampico-Misantla,1P,2.304501,2.20067,1.270717,0,0.018066,0.446057
01/01/2016,A-0347,Terrestre,Tampico-Misantla,2P,3.4615,3.338047,1.880577,0,0.02148,0.530351
01/01/2016,A-0347,Terrestre,Tampico-Misantla,3P,6.090522,5.89618,3.210658,0,0.033814,0.834886
01/01/2016,A-0349,Terrestre,Tampico-Misantla,1P,2.882543,2.662408,12.408042,0,0,1.144903
01/01/2016,A-0349,Terrestre,Tampico-Misantla,2P,3.187334,2.906749,15.815356,0,0,1.459299
01/01/2016,A-0349,Terrestre,Tampico-Misantla,3P,3.187334,2.906749,15.815356,0,0,1.459299
01/01/2016,A-0352,Aguas someras,Cuencas del Sureste,1P,274.0075,118.334603,833.93233,0,54.505679,526.163644
01/01/2016,A-0352,Aguas someras,Cuencas del Sureste,2P,303.10407,132.925532,911.638362,0,59.584532,575.19171
01/01/2016,A-0352,Aguas someras,Cuencas del Sureste,3P,474.704422,213.957997,1396.80624,0,91.295024,881.304915
01/01/2016,A-0354,Aguas someras,Cuencas del Sureste,1P,4.340275,3.560756,4.458583,0.061422,0.251427,2.42712
01/01/2016,A-0354,Aguas someras,Cuencas del Sureste,2P,4.340485,3.560928,4.458799,0.061425,0.251439,2.427237
01/01/2016,A-0354,Aguas someras,Cuencas del Sureste,3P,22.326328,18.798483,20.178067,0.277975,1.137876,10.984339
01/01/2016,A-0356,Terrestre,Cuencas del Sureste,1P,21.517021,18.581035,12.367787,0,1.114576,9.473021
01/01/2016,A-0356,Terrestre,Cuencas del Sureste,2P,21.517021,18.581035,12.367787,0,1.114576,9.473021
01/01/2016,A-0356,Terrestre,Cuencas del Sureste,3P,25.050047,21.652504,14.312088,0,1.289795,10.962245
01/01/2016,A-0358,Aguas someras,Cuencas del Sureste,1P,15.115548,10.115783,21.559076,1.462352,1.238553,11.956215
01/01/2016,A-0358,Aguas someras,Cuencas del Sureste,2P,15.115548,10.115783,21.559076,1.462352,1.238553,11.956215
01/01/2016,A-0358,Aguas someras,Cuencas del Sureste,3P,15.115548,10.115783,21.559076,1.462352,1.238553,11.956215
01/01/2016,A-0359,Terrestre,Cuencas del Sureste,1P,1.769273,0,9.201863,0,0,9.201863
01/01/2016,A-0359,Terrestre,Cuencas del Sureste,2P,1.769273,0,9.201863,0,0,9.201863
01/01/2016,A-0359,Terrestre,Cuencas del Sureste,3P,1.769273,0,9.201863,0,0,9.201863
01/01/2016,A-0361,Aguas someras,Cuencas del Sureste,1P,27.537952,26.940718,2.809912,0.039394,0.181203,1.95886
01/01/2016,A-0361,Aguas someras,Cuencas del Sureste,2P,47.976054,46.814421,5.465336,0.076623,0.352444,3.810022
01/01/2016,A-0361,Aguas someras,Cuencas del Sureste,3P,106.57122,104.05578,11.83483,0.165922,0.763195,8.250355
01/01/2016,A-0365,Terrestre,Burgos,1P,1.748215,0,13.245577,0.005188,0,9.065363
01/01/2016,A-0365,Terrestre,Burgos,2P,4.332572,0,30.4504,0.035393,0,22.349329
01/01/2016,A-0365,Terrestre,Burgos,3P,6.889606,0,44.925781,0.089442,0,35.367182
01/01/2016,A-0366,Terrestre,Burgos,1P,0.167487,0,1.511838,0.002184,0.020998,0.750518
01/01/2016,A-0366,Terrestre,Burgos,2P,0.410152,0,3.702268,0.005349,0.051422,1.837908
01/01/2016,A-0366,Terrestre,Burgos,3P,0.538081,0,4.857027,0.007018,0.067461,2.411162
01/01/2016,A-0367,Terrestre,Veracruz,1P,0.16175,0,0.941856,0,0,0.841248
01/01/2016,A-0367,Terrestre,Veracruz,2P,0.16175,0,0.941856,0,0,0.841248
01/01/2016,A-0367,Terrestre,Veracruz,3P,0.5825,0,3.391856,0,0,3.029542
01/01/2016,A-0369,Aguas someras,Cuencas del Sureste,1P,163.336928,144.357754,102.098321,0,6.64517,64.1483
01/01/2016,A-0369,Aguas someras,Cuencas del Sureste,2P,331.131464,292.86511,205.853553,0,13.398181,129.337636
01/01/2016,A-0369,Aguas someras,Cuencas del Sureste,3P,392.122138,344.825105,254.434021,0,16.560089,159.860709
01/01/2016,A-0370,Terrestre,Tampico-Misantla,1P,0.019753,0.019753,0.006427,0,0,0
01/01/2016,A-0370,Terrestre,Tampico-Misantla,2P,0.019753,0.019753,0.006427,0,0,0
01/01/2016,A-0370,Terrestre,Tampico-Misantla,3P,0.019753,0.019753,0.006427,0,0,0
01/01/2016,A-0371,Aguas someras,Cuencas del Sureste,1P,211.712902,109.683176,545.052525,0,35.72362,344.853429
01/01/2016,A-0371,Aguas someras,Cuencas del Sureste,2P,237.037689,121.760722,615.82055,0,40.36187,389.628189
01/01/2016,A-0371,Aguas someras,Cuencas del Sureste,3P,364.875705,185.704086,957.151873,0,62.733275,605.5877
01/01/2016,A-0372,Terrestre,Cuencas del Sureste,1P,17.829434,11.141021,26.232139,0.492102,2.35228,19.992535
01/01/2016,A-0372,Terrestre,Cuencas del Sureste,2P,20.908148,13.866595,27.708716,0.492102,2.486341,21.131949
01/01/2016,A-0372,Terrestre,Cuencas del Sureste,3P,20.908148,13.866595,27.708716,0.492102,2.486341,21.131949
01/01/2016,A-0373,Aguas someras,Cuencas del Sureste,1P,51.178214,45.984917,27.73142,0,1.818326,17.552983
01/01/2016,A-0373,Aguas someras,Cuencas del Sureste,2P,91.285992,81.608402,51.67687,0,3.388409,32.709584
01/01/2016,A-0373,Aguas someras,Cuencas del Sureste,3P,172.008041,153.575417,98.427433,0,6.453805,62.300995
01/01/2016,A-0374,Aguas someras,Cuencas del Sureste,1P,0.468032,0.311526,0.84007,0,0.054798,0.528981
01/01/2016,A-0374,Aguas someras,Cuencas del Sureste,2P,7.004981,4.662569,12.573219,0,0.820148,7.917191
01/01/2016,A-0374,Aguas someras,Cuencas del Sureste,3P,13.963708,8.395325,29.889062,0,1.949656,18.82075
01/01/2016,A-0375,Aguas someras,Cuencas del Sureste,1P,887.095349,788.264567,464.649948,8.166745,29.450451,318.367586
01/01/2016,A-0375,Aguas someras,Cuencas del Sureste,2P,911.340771,809.626613,478.206054,8.405009,30.309664,327.655922
01/01/2016,A-0375,Aguas someras,Cuencas del Sureste,3P,948.714266,844.057185,492.042117,8.648193,31.186622,337.136078
01/01/2016,A-0376,Terrestre,Tampico-Misantla,1P,0.021316,0.021316,0.009314,0,0,0
01/01/2016,A-0376,Terrestre,Tampico-Misantla,2P,0.021316,0.021316,0.009314,0,0,0
01/01/2016,A-0376,Terrestre,Tampico-Misantla,3P,0.021316,0.021316,0.009314,0,0,0
01/01/2016,A-0379,Terrestre,Tampico-Misantla,1P,0.029471,0.026054,0.022286,0,0.000595,0.014682
01/01/2016,A-0379,Terrestre,Tampico-Misantla,2P,0.1618,0.154991,0.154834,0,0.001185,0.029251
01/01/2016,A-0379,Terrestre,Tampico-Misantla,3P,0.18673,0.178688,0.178429,0,0.001399,0.034548
01/01/2016,A-0381,Terrestre,Tampico-Misantla,1P,2.445734,1.823703,2.670412,0,0.181259,2.292425
01/01/2016,A-0381,Terrestre,Tampico-Misantla,2P,192.204681,114.96166,331.607794,0,22.508607,284.669878
01/01/2016,A-0381,Terrestre,Tampico-Misantla,3P,506.175221,295.875574,902.825901,0,61.281291,775.034073
01/01/2016,A-0382,Terrestre,Tampico-Misantla,1P,7.447336,5.533984,8.214104,0,0.55755,7.051428
01/01/2016,A-0382,Terrestre,Tampico-Misantla,2P,144.24944,87.088178,245.395877,0,16.656785,210.660958
01/01/2016,A-0382,Terrestre,Tampico-Misantla,3P,368.031561,216.03267,652.538108,0,44.292459,560.17364
01/01/2016,A-0383,Terrestre,Burgos,1P,53.348235,0,217.209671,9.798098,5.532176,197.728765
01/01/2016,A-0383,Terrestre,Burgos,2P,74.471861,0,308.146545,12.27405,7.90099,282.393971
01/01/2016,A-0383,Terrestre,Burgos,3P,85.51281,0,353.835773,14.109561,9.070357,324.189012
01/01/2016,A-0384,Terrestre,Cuencas del Sureste,1P,0,0,0,0,0,0
01/01/2016,A-0384,Terrestre,Cuencas del Sureste,2P,5.598676,4.798788,3.343316,0,0.303452,2.581929
01/01/2016,A-0384,Terrestre,Cuencas del Sureste,3P,52.672337,50.460426,9.245188,0,0.839129,7.139745
01/01/2016,A-0385,Terrestre,Tampico-Misantla,1P,14.297599,10.241891,17.411333,0,1.181831,14.946821
01/01/2016,A-0385,Terrestre,Tampico-Misantla,2P,129.639884,79.349394,215.899333,0,14.654639,185.339545
01/01/2016,A-0385,Terrestre,Tampico-Misantla,3P,140.734242,85.747767,236.059407,0,16.023048,202.646033
01/01/2016,A-0386,Terrestre,Tampico-Misantla,1P,0.139196,0.128704,0.173905,0,0.00188,0.044787
01/01/2016,A-0386,Terrestre,Tampico-Misantla,2P,45.397787,28.529799,80.437159,0,4.914152,62.171063
01/01/2016,A-0386,Terrestre,Tampico-Misantla,3P,230.895042,140.111548,432.28445,0,26.451385,334.586804
01/01/2016,A-0387,Terrestre,Tampico-Misantla,1P,40.521697,30.338235,46.482717,0,2.967459,37.529924
01/01/2016,A-0387,Terrestre,Tampico-Misantla,2P,207.153261,132.377111,342.882184,0,21.789761,275.578513
01/01/2016,A-0387,Terrestre,Tampico-Misantla,3P,260.397328,163.830405,442.147977,0,28.13959,355.885786
01/01/2016,A-0388,Terrestre,Tampico-Misantla,1P,14.845797,11.713715,18.896237,0,0.912689,11.542915
01/01/2016,A-0388,Terrestre,Tampico-Misantla,2P,154.090087,103.144779,284.636452,0,14.845457,187.75281
01/01/2016,A-0388,Terrestre,Tampico-Misantla,3P,256.21278,168.802908,491.927339,0,25.471227,322.138578
01/01/2016,A-0389,Terrestre,Tampico-Misantla,1P,5.957261,5.957261,0.257709,0,0,0
01/01/2016,A-0389,Terrestre,Tampico-Misantla,2P,7.545619,7.545619,0.435606,0,0,0
01/01/2016,A-0389,Terrestre,Tampico-Misantla,3P,13.379896,13.379896,1.066702,0,0,0
01/01/2016,A-0390,Aguas someras,Tampico-Misantla,1P,47.968604,30.904813,82.721942,0,3.292327,71.624423
01/01/2016,A-0390,Aguas someras,Tampico-Misantla,2P,56.004084,37.69124,88.777108,0,3.533322,76.867261
01/01/2016,A-0390,Aguas someras,Tampico-Misantla,3P,56.004084,37.69124,88.777108,0,3.533322,76.867261
01/01/2016,A-0391,Terrestre,Tampico-Misantla,1P,33.79224,33.79224,3.121283,0,0,0
01/01/2016,A-0391,Terrestre,Tampico-Misantla,2P,39.633741,39.633741,3.750581,0,0,0
01/01/2016,A-0391,Terrestre,Tampico-Misantla,3P,50.997403,50.997403,4.995691,0,0,0
01/01/2016,A-0392,Terrestre,Tampico-Misantla,1P,9.250532,9.250532,2.195029,0,0,0
01/01/2016,A-0392,Terrestre,Tampico-Misantla,2P,12.395489,12.395489,2.547265,0,0,0
01/01/2016,A-0392,Terrestre,Tampico-Misantla,3P,14.642546,14.642546,2.798936,0,0,0
01/01/2016,A-0393,Terrestre,Tampico-Misantla,1P,9.716603,8.026246,15.680604,0,0.482193,6.283589
01/01/2016,A-0393,Terrestre,Tampico-Misantla,2P,119.428845,74.091713,206.422453,0,13.197948,167.153656
01/01/2016,A-0393,Terrestre,Tampico-Misantla,3P,271.62953,168.407381,485.762852,0,29.88371,381.428099
01/01/2016,A-0394,Terrestre,Tampico-Misantla,1P,1.353884,1.329652,0.869735,0,0.00687,0.090298
01/01/2016,A-0394,Terrestre,Tampico-Misantla,2P,21.924367,13.921712,35.628415,0,2.330709,29.499393
01/01/2016,A-0394,Terrestre,Tampico-Misantla,3P,39.98931,26.729859,61.486507,0,3.859409,48.888951
01/01/2016,A-0395,Terrestre,Cuencas del Sureste,1P,18.499274,17.554549,24.845734,0,0.367639,3.001385
01/01/2016,A-0395,Terrestre,Cuencas del Sureste,2P,31.735154,30.331436,41.716655,0,0.546256,4.459601
01/01/2016,A-0395,Terrestre,Cuencas del Sureste,3P,40.014118,38.358446,52.173494,0,0.644304,5.260057
01/01/2016,A-0396,Terrestre,Cuencas del Sureste,1P,109.577913,98.766551,51.358607,0,4.104273,34.883098
01/01/2016,A-0396,Terrestre,Cuencas del Sureste,2P,127.94292,115.319598,59.966192,0,4.79214,40.729425
01/01/2016,A-0396,Terrestre,Cuencas del Sureste,3P,127.94292,115.319598,59.966192,0,4.79214,40.729425
01/01/2016,A-0398,Terrestre,Burgos,1P,31.145653,0,147.423815,0.700333,3.64845,139.368645
01/01/2016,A-0398,Terrestre,Burgos,2P,58.833831,0,276.023052,2.108663,6.968011,258.01367
01/01/2016,A-0398,Terrestre,Burgos,3P,72.953625,0,344.982103,2.748771,8.680538,319.286108
01/01/2016,A-0399,Terrestre,Sabinas,1P,1.382798,0,7.951513,0,0,7.191831
01/01/2016,A-0399,Terrestre,Sabinas,2P,1.382798,0,7.951513,0,0,7.191831
01/01/2016,A-0399,Terrestre,Sabinas,3P,2.571139,0,14.811317,0,0,13.372307
01/01/2016,A-0400,Terrestre,Burgos,1P,0.450668,0,2.286448,0.011045,0,2.286448
01/01/2016,A-0400,Terrestre,Burgos,2P,0.450668,0,2.286448,0.011045,0,2.286448
01/01/2016,A-0400,Terrestre,Burgos,3P,1.442558,0,7.445202,0.011045,0,7.445202
01/01/2016,A-0401,Terrestre,Sabinas,1P,3.474188,0,20.989466,0,0,18.069005
01/01/2016,A-0401,Terrestre,Sabinas,2P,7.199027,0,42.813018,0,0,37.441632
01/01/2016,A-0401,Terrestre,Sabinas,3P,11.873254,0,70.253298,0,0,61.751957
01/01/2016,AE-0004,Aguas someras,Cuencas del Sureste,1P,20.349266,19.379523,5.216724,0,0.339536,3.277664
01/01/2016,AE-0004,Aguas someras,Cuencas del Sureste,2P,51.146967,48.709563,13.111994,0,0.853407,8.238257
01/01/2016,AE-0004,Aguas someras,Cuencas del Sureste,3P,141.107575,133.102486,43.063313,0,2.802818,27.056649
01/01/2016,AE-0006,Aguas someras,Cuencas del Sureste,1P,44.895992,40.1,25.8,0,1.679218,16.210121
01/01/2016,AE-0006,Aguas someras,Cuencas del Sureste,2P,78.540976,71.229159,39.27562,0,2.560082,24.713434
01/01/2016,AE-0006,Aguas someras,Cuencas del Sureste,3P,118.071368,107.747169,55.425168,0,3.614805,34.895076
01/01/2016,AE-0008,Aguas someras,Cuencas del Sureste,1P,11.122525,9.97,6.2,0,0.403533,3.895455
01/01/2016,AE-0008,Aguas someras,Cuencas del Sureste,2P,13.710148,12.223311,7.998431,0,0.520586,5.025408
01/01/2016,AE-0008,Aguas someras,Cuencas del Sureste,3P,53.985348,48.008579,32.151986,0,2.092644,20.201069
01/01/2016,AE-0020,Aguas someras,Cuencas del Sureste,1P,12.17269,10.114916,11.792804,0.153678,0.66668,6.435713
01/01/2016,AE-0020,Aguas someras,Cuencas del Sureste,2P,135.609493,121.814406,79.05766,1.030238,4.469351,43.14431
01/01/2016,AE-0020,Aguas someras,Cuencas del Sureste,3P,135.609493,121.814406,79.05766,1.030238,4.469351,43.14431
01/01/2016,AE-0021,Aguas someras,Cuencas del Sureste,1P,16.526209,10.601234,25.548598,1.732961,1.467748,14.168721
01/01/2016,AE-0021,Aguas someras,Cuencas del Sureste,2P,35.141473,22.52576,54.399174,3.689895,3.125192,30.16865
01/01/2016,AE-0021,Aguas someras,Cuencas del Sureste,3P,127.335984,81.618085,197.136373,13.371756,11.325339,109.327731
01/01/2016,AE-0024,Aguas someras,Cuencas del Sureste,1P,7.570326,6.7,4.977968,0.068577,0.280716,2.709858
01/01/2016,AE-0024,Aguas someras,Cuencas del Sureste,2P,44.170235,39.1,29.000007,0.399507,1.63536,15.786742
01/01/2016,AE-0024,Aguas someras,Cuencas del Sureste,3P,44.170235,39.1,29.000007,0.399507,1.63536,15.786742
01/01/2016,AE-0027,Aguas someras,Cuencas del Sureste,1P,7.112858,6.902475,1.125539,0,0.073662,0.711083
01/01/2016,AE-0027,Aguas someras,Cuencas del Sureste,2P,26.690476,25.900881,4.224282,0,0.276461,2.66878
01/01/2016,AE-0027,Aguas someras,Cuencas del Sureste,3P,79.636486,77.300007,12.500005,0,0.818071,7.897143
01/01/2016,AE-0051,Aguas someras,Cuencas del Sureste,1P,0,0,0,0,0,0
01/01/2016,AE-0051,Aguas someras,Cuencas del Sureste,2P,10.963838,10.316633,3.455977,0,0.226606,2.187508
01/01/2016,AE-0051,Aguas someras,Cuencas del Sureste,3P,17.200853,16.185366,5.422546,0,0.355552,3.432275
01/01/2016,AE-0092,Aguas profundas,Golfo de Mexico Profundo,1P,0,0,0,0,0,0
01/01/2016,AE-0092,Aguas profundas,Golfo de Mexico Profundo,2P,0,0,0,0,0,0
01/01/2016,AE-0092,Aguas profundas,Golfo de Mexico Profundo,3P,169.236871,142.69748,128.657815,0,5.120571,111.397793
01/01/2016,AE-0093,Aguas profundas,Golfo de Mexico Profundo,1P,0,0,0,0,0,0
01/01/2016,AE-0093,Aguas profundas,Golfo de Mexico Profundo,2P,0,0,0,0,0,0
01/01/2016,AE-0093,Aguas profundas,Golfo de Mexico Profundo,3P,98.215502,82.81495,74.658885,0,2.971418,64.643062
01/01/2016,AR-0005,Terrestre,Tampico-Misantla,1P,1.269939,0.948789,1.378713,0,0.093583,1.183561
01/01/2016,AR-0005,Terrestre,Tampico-Misantla,2P,57.260203,34.345408,98.374251,0,6.677368,84.449722
01/01/2016,AR-0005,Terrestre,Tampico-Misantla,3P,72.529601,43.144088,126.15334,0,8.562935,108.29678
01/01/2016,AR-0014,Terrestre,Tampico-Misantla,1P,0.975954,0.724751,1.078429,0,0.073201,0.925781
01/01/2016,AR-0014,Terrestre,Tampico-Misantla,2P,22.231312,13.395144,37.934069,0,2.574859,32.564635
01/01/2016,AR-0014,Terrestre,Tampico-Misantla,3P,61.963768,36.289204,110.222063,0,7.481565,94.620518
01/01/2016,AR-0106,Terrestre,Tampico-Misantla,1P,36.772171,27.296475,40.679591,0,2.761216,34.921538
01/01/2016,AR-0106,Terrestre,Tampico-Misantla,2P,89.600812,58.793524,132.257083,0,8.97724,113.536559
01/01/2016,AR-0106,Terrestre,Tampico-Misantla,3P,108.859434,69.890448,167.295621,0,11.355558,143.615515
01/01/2016,AR-0266,Terrestre,Tampico-Misantla,1P,2.741613,2.027232,3.066868,0,0.20817,2.632764
01/01/2016,AR-0266,Terrestre,Tampico-Misantla,2P,51.681394,31.200407,87.9258,0,5.968156,75.480213
01/01/2016,AR-0266,Terrestre,Tampico-Misantla,3P,179.066426,104.600365,319.686166,0,21.6994,274.435716
01/01/2016,AR-0404,Terrestre,Cuencas del Sureste,1P,0.441391,0.441391,0.375571,0,0,0
01/01/2016,AR-0404,Terrestre,Cuencas del Sureste,2P,0.441391,0.441391,0.375571,0,0,0
01/01/2016,AR-0404,Terrestre,Cuencas del Sureste,3P,0.441391,0.441391,0.375571,0,0,0
01/01/2016,AR-0406,Terrestre,Tampico-Misantla,1P,0.227139,0.227139,0.047002,0,0,0
01/01/2016,AR-0406,Terrestre,Tampico-Misantla,2P,0.227139,0.227139,0.047002,0,0,0
01/01/2016,AR-0406,Terrestre,Tampico-Misantla,3P,0.227139,0.227139,0.047002,0,0,0
01/01/2016,AR-0407,Terrestre,Burgos,1P,1.111606,0,6.3983,0.000413,0.082801,5.348594
01/01/2016,AR-0407,Terrestre,Burgos,2P,1.345267,0,7.74404,0.000498,0.099905,6.474444
01/01/2016,AR-0407,Terrestre,Burgos,3P,1.742178,0,10.025167,0.000652,0.13075,8.377529
01/01/2016,AR-0408,Terrestre,Cuencas del Sureste,1P,0.225022,0.152372,0.322907,0,0.02776,0.233467
01/01/2016,AR-0408,Terrestre,Cuencas del Sureste,2P,0.225022,0.152372,0.322907,0,0.02776,0.233467
01/01/2016,AR-0408,Terrestre,Cuencas del Sureste,3P,0.225022,0.152372,0.322907,0,0.02776,0.233467
01/01/2016,AR-0409,Terrestre,Burgos,1P,0.425137,0,2.211106,0,0,2.211106
01/01/2016,AR-0409,Terrestre,Burgos,2P,0.898343,0,4.672218,0,0,4.672218
01/01/2016,AR-0409,Terrestre,Burgos,3P,1.776269,0,9.238248,0,0,9.238248
01/01/2016,AR-0410,Terrestre,Cuencas del Sureste,1P,0.133683,0.06637,0.263267,0,0.026195,0.213852
01/01/2016,AR-0410,Terrestre,Cuencas del Sureste,2P,0.133683,0.06637,0.263267,0,0.026195,0.213852
01/01/2016,AR-0410,Terrestre,Cuencas del Sureste,3P,0.133683,0.06637,0.263267,0,0.026195,0.213852
01/01/2016,AR-0412,Terrestre,Burgos,1P,0.833661,0,3.941356,0.003928,0.105401,3.767201
01/01/2016,AR-0412,Terrestre,Burgos,2P,1.900476,0,8.985008,0.008954,0.24028,8.587992
01/01/2016,AR-0412,Terrestre,Burgos,3P,3.531021,0,16.693845,0.016637,0.446432,15.956203
01/01/2016,AR-0413,Terrestre,Cuencas del Sureste,1P,0.272043,0.031935,0.973305,0.010205,0.087327,0.741523
01/01/2016,AR-0413,Terrestre,Cuencas del Sureste,2P,0.272043,0.031935,0.973305,0.010205,0.087327,0.741523
01/01/2016,AR-0413,Terrestre,Cuencas del Sureste,3P,0.272043,0.031935,0.973305,0.010205,0.087327,0.741523
01/01/2016,AR-0415,Terrestre,Burgos,1P,2.520644,0,13.293681,0.00151,0.153798,12.301948
01/01/2016,AR-0415,Terrestre,Burgos,2P,5.26191,0,27.904671,0.004414,0.449594,25.005564
01/01/2016,AR-0415,Terrestre,Burgos,3P,7.977291,0,42.439307,0.007797,0.794099,37.318733
01/01/2016,AR-0416,Terrestre,Tampico-Misantla,1P,11.254366,8.273512,12.796939,0,0.86862,10.985578
01/01/2016,AR-0416,Terrestre,Tampico-Misantla,2P,138.04454,83.85358,232.644242,0,15.791239,199.714269
01/01/2016,AR-0416,Terrestre,Tampico-Misantla,3P,256.213219,151.943029,447.636638,0,30.38432,384.275249
01/01/2016,AR-0417,Terrestre,Cuencas del Sureste,1P,0.453514,0.374943,0.617997,0,0.030576,0.24962
01/01/2016,AR-0417,Terrestre,Cuencas del Sureste,2P,1.386662,1.081736,2.398381,0,0.118662,0.968748
01/01/2016,AR-0417,Terrestre,Cuencas del Sureste,3P,1.386662,1.081736,2.398381,0,0.118662,0.968748
01/01/2016,AR-0418,Terrestre,Burgos,1P,2.206599,0,12.097817,0,0,11.476368
01/01/2016,AR-0418,Terrestre,Burgos,2P,2.738089,0,15.018674,0,0,14.240611
01/01/2016,AR-0418,Terrestre,Burgos,3P,3.003834,0,16.479102,0,0,15.622733
01/01/2016,AR-0419,Terrestre,Cuencas del Sureste,1P,0.002636,0.002636,0.010519,0,0,0
